full_text,tweet_english,Subjectivity,Polarity,Analysis
nasehat ada final occrp pasar internasional yakin tdk terupdate sebut lagi fakta blkgan buka bagai kasus korupsi nilai sgt signifikan bahkan salah satu jadi anak usaha kelola danantara sendiri,advice there is a final occrp international market sure not updated mention again the fact blkgan open like a corruption case significant sgt value even one becomes a subsidiary of its own management and intermediary,0.7106481481481483,0.24583333333333335,Positif
memang bakal 1mdb di 1mdb bukti ada korupsi seret jabat tinggi masuk pm malaysia danantara pagar uu sulit awas kpk bpk,"indeed, it will be 1mdb in 1mdb of evidence that there is corruption dragging high officials into pm malaysia and between fences uu difficult to beware kpk bpk",0.77,-0.16999999999999998,Negatif
tuju danantara hanya rumah baru para koruptor2 baru ingin gilir korupsi,go and between only the new homes of the new corruptors want to take the turn of corruption,0.6363636363636364,0.0909090909090909,Positif
ken segera denger berita korupsi danantara,ken immediately heard the news of corruption and,0.0,0.0,Positif
nggeten mawon pak misal jabat urus danantara korupsi langsung hukum gantung kita mulai sini dulu,nggeten mawon pak eg office of management and between direct corruption of hanging law we start here first,0.3666666666666667,0.175,Positif
lebih percaya gajah masuk lubang semut drpd perintah kelola danantara udahlah jujur aja kalo niat korupsi gausah bungkus2 pake itu liat keren ujung sma gimana ngabisin duit rakyat,more trust the elephant in the ant hole than the management order and between it is already honest if the intention of corruption is gausah packaged it looks cool at the end of high school how to spend the people's money,0.6475,0.4025,Positif
amat ekonomi politik ragu n khawatir tdk beri manfaat lanjut ekonomi negara rakyat biasa harap harga pangan tdk makin mahal prediksi danantara sarana korupsi baru urus kolusi n nepotisme,very political economy doubtful n worried about not providing further benefits to the economy of ordinary people's countries hope that food prices will not be more expensive predictions and between new means of corruption manage collusion n nepotism,0.5263636363636365,-0.13051948051948054,Negatif
sebab maling 2 1 niat 2 sempat lha kita tahu kelola orang masalah kasus mega korupsi blbi centuri food estate migas ada jamin tdk korupsi mereka niat sempat usuk pak hukum mati bg laku korupsi danantara,"because the thief 2 1 intention 2 had time, we know how to manage people with mega corruption cases, blbi centuri food estate oil and gas, there is a guarantee that they do not have corruption, they had the intention to use the death penalty for corruption and",0.0,0.0,Positif
danantara ibarat kendara baru korupsi perintah usah bikin antri korupsi baru kalian maling2 tipu semua,and between is like a new vehicle of corruption order not to make a new line of corruption you all cheat,0.45454545454545453,0.13636363636363635,Positif
marah danantara alih pertamina korupsi pertamina selesai tetap lanjut cuma ganti main,"angry and between the transfer of Pertamina, Pertamina corruption is finished, still continued, just change the play",1.0,-0.5,Negatif
asli bang wkwkwkw kemaren gua debat ssma 02 voter gin argumen korupsi jadi tahu kan era prabowo terus mbg bagus tuh sama danantara tuh bagus kalau jelek sekarang kita liat aja depan wkwkwkw suruh liat depan sekarang aja dah ancurrrrr,original bang wkwkwkw yesterday cave debate ssma 02 voter gin corruption argument so know that the era of prabowo continues mbg is good tuh sama and between it is good if it's bad now we just look ahead wkwkwkw tell me to look ahead now it's ancurrrrrr,0.6541666666666667,0.26875000000000004,Positif
mikir positif baik tp mental jabat indonesia ush rusak parah danantara jd alat korupsi baru alat cuci uang,positive thinking good but the mentality of the ush indonesian sheriff is badly damaged and between the new corruption tools and money laundering tools,0.5666666666666667,0.09090909090909094,Positif
elit biar nyata pidana kasus mengkonfirmasisekian kaliper manusia gelap korup organisir versi occrp jadi awas danantara fix deh pakar sangka korupsi pertamina hanya 9 orang,elite to make it a real criminal case confirming the existence of corrupt dark human calipers organizing the occrp version so beware and between fix deh experts think that Pertamina corruption is only 9 people,0.665,-0.25,Negatif
korupsi aja mati kian danantara buat anak kian cucu kelian anjing,corruption is just dying more and more for children and grandchildren of rabid dogs,0.5,0.5,Positif
gak heran bpi danantara fake mantan koruptor rp 100 m tim dewan pakar inisiator kelola dana insvestasi rp 15 rb triliun bareng koruptor belum tahu manusia tp tuhan tau loh wahh pakar korupsi beri wadah kerja jadi jabat skck,"no wonder bpi andantara fake ex-corruptors rp 100 m team of expert council initiators manage investment funds rp 15 rb trillion with corruptors don't know humans but god knows, wow corruption experts give work containers so skck shakes",1.0,-0.2,Negatif
dahsyat tiap korupsi bongkar keruh kesajahteraan hidup masyarakat umum pak masyarakat tdk lagi percaya janji manis kata danantara bawa sukses yang kelola danantara sendiri orang sdh punya track record yg,terrible every corruption dismantles the turbidity of life of the general public sir the public no longer believes the promise of sweet words and between bring success that manages and between themselves people already have a track record that,0.38055555555555554,-0.049999999999999996,Negatif
pak sby analisa tajam sangat bijaksana lihat buah fenomena dari bagai sisi andai muncul danantara backup uu hukum mati korupsi uu ampas aset koruptor sentimen negatif mungkin akan jadi minim uang sana begitu,"mr. Sby, sharp analysis is very wise, see the fruit of the phenomenon from various sides if it appears and between backups uu death law corruption uu dregs corrupt assets negative sentiment may be minimal money there so",0.7083333333333334,-0.01916666666666668,Negatif
mungkin hemat stlh liat kondisi indonesia gelap gulita investor lari saham anjlok korupsi dimana2 phk massal demo mas brlanjut bakar barang bukti atur swaktu2 brubah perang opm retret habis dana danantara itu lupa trlakamu banyak,maybe save stlh see the conditions of Indonesia pitch black investors run stocks plummeted corruption where 2 phk mass demo mas brlanjut burn evidence set up time 2 brubah war opm retreat run out of funds and between it forget many trlakamu,0.4666666666666667,0.16666666666666669,Positif
beneran lagisial wk juga gua pikir waktu danantara resmiin aaaahh udah mah buat bahan korupsi golonganwassalam,beneran lagisial wk juga guaikir waktu danantara resmiin aaaahh udah mah buat bahan korupsi grupwassalam,0.0,0.0,Positif
ex napi koruptor sangat hormat jam bukti kasih jabat komut pln inisiator danantara jangan omon2 anti korupsi,ex prisoner corrupt very respectful hour proof of love office commut pln initiator and intermediary do not omon2 anti-corruption,0.8366666666666666,0.21666666666666667,Positif
berani jamin potong kepala kepala kalau danantara pasti jadi sarang koruptor pak ratarata pegawai perban plat merah libat korupsi mung alem minta damai,"dare to guarantee to cut off the head if and between them must be a corrupt nest, sir, the average red plate bandage employee involved in corruption, mung alem asked for peace",0.4666666666666666,-0.21666666666666667,Negatif
danantara gagas bukan ahli ekonomi yang tesandung kasus korupsi prabowo bukan ahli ekonomi khawatir danantara mala rugi negara,"and between gagas and non-economists who are involved in prabowo corruption cases, non-economists are worried and between the loss of the state",0.0,0.0,Positif
mungkin semua percaya kalau danantara bukan hal buruk ada uu jabat korupsi langsung hukum mati miskin seluruh anggota keluarga bagaimana pak sudah fair,maybe everyone believes that and between is not a bad thing there is a direct corruption law uu death penalty poor all family members how is it fair sir,0.6416666666666666,0.18749999999999997,Positif
dana desa aja korupsi danantara,"village funds, corruption and",0.0,0.0,Positif
tebak korupsi danantara,guess corruption and between,0.0,0.0,Positif
nanti danantara gagal yakin bakal gagal jadi ajang korupsi korupsi ikut tanggung jawab loh pak ikut resmi mensuport,"later and between failing to believe that it will fail to be a place for corruption, corruption is part of the responsibility, sir, to officially support",0.14999999999999997,-0.25,Negatif
asabri jiwasraya garuda timah korupsi pertamina kait pertalite pertamax muncul media berita feb 2025 bbrp hari resmi danantara seperti kasus jadi ktk joko widodo periode dua proses hukum pihak2 sangka hilang privileged,asabri jiwasraya garuda tin corruption pertamina pertalite hook firstx appeared news media feb 2025 bbrp official day and between as the case so ktk joko widodo period two legal proceedings parties thought lost privileged,0.2,0.2,Positif
ngomong masalah danantara pake politik penting jadi g usah terlakamu munafik diplomatis yakin aja kalau asli nyadar penuh penting politik mungkin korupsi akhir rugi besar empati dipake ex pres kok punya empati,talking about problems and between using important politics so you don't have to be a diplomatic hypocrite just be sure that the original is full of important politics maybe the final corruption is a big loss of empathy used ex pres why have empathy,0.7555555555555555,0.28928571428571426,Positif
siapa bilang tidak yakin sama danantara yakin kok yakin kalau danantara hadir ladang korupsi wkwkwk,who said they were not sure of the same and between them they were sure they were sure that and between them there was a field of corruption wkwkwk,0.6979166666666666,0.1875,Positif
beliau sangat mulia koruptor bukti ex napi korupsi angkat jadi komut pln libat danantara 2 usaha peganf duit rakyat banyak bangetttttt ceo danantara libat kasus pasar modal asuransi,he is very noble corrupt evidence of ex-corruption convicts raise to become commut pln involved and between 2 efforts peganf public money very muchttttttt ceo and between involved insurance capital market cases,0.5916666666666667,0.12000000000000001,Positif
bagaimana good governence danantara kelola sudah tukang jago korupsi versi ocrp niat baik hanya tipu kalau niat baik mesti cara baik cara sudah rusak mana niat baik hanya mau tipu publik,how good governance and governance are already masters of corruption the ocrp version of good intentions is only a lie if good intentions must be a good way where good intentions only want to deceive the public,0.6333333333333333,0.4375,Positif
lama urus danantara bau anasir jokowi akan bener ada korupsi danantara hukum mati serah adil rakyat,for a long time and between the smell of the elements of jokowi there will be corruption and between the death penalty and the fair handover of the people,0.65,0.32499999999999996,Positif
tadi barusan diskusi nunggu buka puasa teman teman diaspora indo amerika ttg inti pesimis prediksi danantara bernasip sama 1malaysia development had milik najib razak ujung korupsi skandal,just now a discussion waiting for the breaking of the fast of friends of the diaspora friends of Indonesia about the core of the pessimistic prediction and between the same 1malaysia development of the limits belonging to najib razak the tip of corruption scandal,0.3625,0.1,Positif
bapak ambil contoh 1 aja pertamina patra niaga pnl tahun jalan 2023 aja lebih dikit nominal di korupsi jd wajar aja rakyat tanya danantara nanti tdk nasib sama mau husnudzon kita takut,you take the example of 1 only pertamina patra commerce pnl road year 2023 just a little more nominal in corruption so it is only natural for the people to ask and between later will not be the same fate want husnudzon we are afraid,0.553125,-0.0234375,Negatif
coba aja pak buat ruu hukum mati pidana korupsi miskin seluruh keluarga danantara pelaksannya gaboleh kebal hukum baru kalo kaya gitu percaya jadi kalo bukti korupsi danantara langsung tembak tembak dor dor dor dor,"just try it, sir, for a criminal death sentence bill, corruption is poor, the whole family and the implementation intermediary is gaboleh, against the new law, if you are rich, you believe it, so if the evidence of corruption and between directly shoots dor dor dor",0.5257575757575758,0.0018939393939393784,Positif
inti ya pak danantara adlh lubang baru kalian semua buat korupsi itu saya percaya stop banget buat bangun opini benar bantu sama sekali heran kok tenang sih hidup bahkan level menteri agama aja korupsi uang hajialquran,"core, sir, and between is a new hole, all of you for corruption, I believe stop really to build a true opinion, help me completely wonder how calm I live, even at the level of the minister of religion, just corruption of hajialquran money",0.49242424242424243,0.20378787878787877,Positif
bapak sndiri jujur depan kerja danantara hasil baik potensi korupsi luas lihat atur kelola jabat resiko investasi jujur cemas jabat milik jejak rekam duga korupsi,"mr. Sndiri is honest in front of work and among the good results of the potential for widespread corruption, see the management of honest investment risk shaking, anxious that the shaking belongs to the corruption record",0.8800000000000001,0.32999999999999996,Positif
proyek mau dana danantara ini ada jelas jadi memang paling asa jadi sumber korupsi proyek makan siang gratis minum susu gratis sampai sekarang beranta potensi gagal itu jelas program,the project wants funds and between this there is clearly so it is most desperate to be a source of corruption for the free lunch project to drink free milk until now because the potential for failure is clearly the program,0.6104166666666666,0.08541666666666665,Positif
ngeri habis mikir mantan napi korupsi bi masuk jajar danantara,horrified to think that ex-corruption convicts would enter the ranks and between,0.0,0.0,Positif
korupsi orang2 nya jokowi tuh udah banyak jamur then tiba2 was wes wos muncul danantara gk diskusi sama rakyat tiba2 udah luncur aja tuh negara apa sih lama2 jadi orde baru part 2 dah gue udah titik tinggi buat gk percaya sama perintah bye,the corruption of the people of jokowi was a lot of mushrooms then suddenly was wes wos appeared and between gk discussions with the people suddenly slid away just what country it was so long ago so the new order part 2 was already a high point for me to believe the same order bye,0.4199242424242424,0.041060606060606054,Positif
gak sabar tunggu berita korupsi danantara,can't wait for news of corruption and,0.0,0.0,Positif
ingat kelas dana haji aja di malinginkorupsi nanti danantara kata bisa audit bapak n kpk,just remember the class of Hajj funds in Malinginkorupsi later and between the words you can audit Mr. n kpk,0.0,0.0,Positif
danantara pesimistis massal kadung trust issue berita kasus2 korupsi utama perusahaan2 bumn bukan mereka nyata rugi akibat mismanagement alibi mnjdi momok masyarakat hilang percaya manuver investasi apa,and mass pessimistic intermediaries kadung trust issue news of major corruption cases of bumn companies instead they are real losses due to mismanagement alibi mnjdi scourge people lost believe what investment maneuvers,0.39166666666666666,0.04583333333333334,Positif
izin pak bapak tahu yang nama korupsi baik jam bapak jaman jokowi jaman prabowo 100 sya yakin ada korupsi simpel hanya butuh pasti nanti ada korupsi danantara siap hukum mati saja,"permission, sir, you know that the name of corruption is good at the time, Mr. Jokowi Jaman Prabowo 100 I believe that there is simple corruption, just need to be sure that there will be corruption and between is ready to be executed",0.5865079365079365,0.35,Positif
pak semua erti tuju benar baik lihat dari sisi bentuk hngga jajar tunggang danantara sarat penting politik elit tentu sebut mereka yang ingin saling tahan kuasa ujung korupsi,"sir, all the meaning is true, both in terms of the shape of the riding line and the important intermediary, elite politics, of course, say those who want to withstand each other's power, the end of corruption",0.6749999999999999,0.20833333333333334,Positif
korupsi 1000t akan evaluasi koplak begini suruh percaya danantara bank emas,corruption 1000t will evaluate KOPLAK like this tell trust and between gold banks,0.0,0.0,Positif
bapak jamin danantara tidak awas tanpa transparansi bakal bebas korupsi gausah jauh2 pak lama 10 tahun akhir aja berapa banyak jabat korupsi tahu yang belum tahu yakin lebih banyak pak,"mr. Bail and Antara are not careful without transparency, they will be free of corruption. Gausah, far from the last 10 years, how many corrupt officials know who do not know, they are sure that more sir",0.7194444444444446,0.19375,Positif
bukan khawatir sih mah udah 1000 yakin danantara bakal jadi ladang korupsi,i'm not worried that 1000 are sure and between them it will become a field of corruption,0.8888888888888888,0.5,Positif
in conclusion danantara luncur bukan penting rakyat maupun maju negara lain cara baru pejabrut korupsi bisa adil hukum,"in conclusion and between sliding is not important for the people or for other countries, the new way of corruption can be fair and legal",0.5859090909090909,0.14227272727272725,Positif
lama danantara kelola transparan publik harap ada balik kelola tutup akuntabilitas publik transparan potensi korupsi sangat besar danantara kunci nya prudent transparan ada manfaat rakyat,"for a long time and between transparent public management, it is hoped that there will be a reverse management of transparent public accountability, the potential for corruption is very large and among the keys to being prudent, transparent, there are people's benefits",0.418095238095238,0.04571428571428572,Positif
lihat realita ada semua bidang habis korupsi saya sangat khawatir danantara akan jd lembaga korupsi brutal ingat pepatah jangan leta telur satu wadah tidak mau habis semua potensi kaya bangsa,see the reality there are all areas of corruption I am very worried and between the brutal corruption institutions remember the saying do not leta eggs one container does not want to exhaust all the rich potential of the nation,0.7625,-0.07500000000000001,Negatif
pertama sangat tuju ada nya danantara nusantara saya pribadi program sangat bantu uang indonesia pantau baik para investor ngga takut nama nya uang di korupsi karena investor takut uang di korupsi,the first is very purposeful there is and between the archipelago I personally program is very helpful for Indonesian money monitor well the investors are not afraid of the name of the money in corruption because investors are afraid of money in corruption,0.5055555555555555,0.05833333333333333,Positif
sy yakin tuju goal ingin capai proyek danantara baik buka investasi erak ekonomi indonesia lbh masif tapi pak mohon maaf sdh sgt pesimis para kelola negara 14k t jadi lahan baru untuk bancak korupsi,"i am sure the goal is to achieve the project and between it is good to open massive LBH Indonesian economic investment but sir, I apologize for being pessimistic about managing the country 14k t being a new land for corruption",0.6072390572390572,0.25606060606060604,Positif
ikn selesai alih isu2 kini danantara rakyat butuh semua pak notabene sela n cela buat brengsek kuasa korupsi,ikn finished over the issues now and between the people need all sir incidentally interrupt n reproach for the asshole of corruption power,0.0,0.0,Positif
dana segar buat bancak rame rame pak salam adalah presiden baik sejak era reformasi beri masuk prabowo sijat habis korupsi itu danantara bisa percaya,fresh funds for bancak rame rame pak salam is a good president since the reform era gave entry to prabowo sijat after the corruption and between can believe,0.55,0.5,Positif
kalo ekonomi tambah buruk nilai index saham turun mending stop danantara pak bilang pak presiden ingat rakyat khawatir sekali mirip 1mbdb malaysia lagi orang ngelola orang titip semua ada pernah penjara kasus korupsi,"if the economy is worse, the value of the stock index is down, mending stop and between, sir, said the president remembers that the people are worried that it is like 1mbdb in malaysia again, people manage people, all of whom have been jailed for corruption cases",0.4444444444444444,-0.2777777777777778,Negatif
danantara bukan jadi tempat parkir uang hasil korupsi jahat yang lama ada ln pak yakin itu,"and between them is not a parking lot of money from the evil corruption that has existed for a long time, I'm sure",0.762962962962963,-0.18333333333333335,Negatif
mohon maaf pak danantara muncul saat kasus kasus korupsi negeri makin manusiawi wajar banyak pihak pesimis,"i'm sorry, Mr. Danantara, when the case of corruption in the country is getting more humane, many parties are pessimistic",0.6666666666666666,0.16666666666666666,Positif
buka terus buka habis tahun2 ikut bakal omong jaman jabat banyak jabat tangkap kasus korupsi hmm iya sih situ speechnya jelek terus danantara tempat money laundry kan eh whoops usaha legal deh bener,"open continue to open after 2 years of going to talk about the era of the shaking many shakes catch corruption cases hmm yes, that's where the speech is bad and between places where money laundry is eh whoops legal business right",0.48373015873015873,0.047619047619047644,Positif
masih jokowi luhut kroni2nya ngurusin percaya 100 kalo danantara bakal hasil jadi ajang korupsi rame2,still jokowi luhut kroni2nya manage to believe 100 if and between the results will be the scene of corruption rame2,0.0,0.0,Positif
bahkan jika malaikat suruh kelola danantara sy tetap ragu pak bagaimana prestasi selenggara negara dlm seleweng korupsi di luar nalar entah mahluk jenis apa saat kendali negara pak,"even if the angels tell me to manage and between, I still have doubts, sir, how the performance of state officials in corruption deviates from reason, whether what kind of creature when the control of the state, sir",0.9,0.6,Positif
blueprint tatakelola danantara sekarang saya yakin kok bang yakin bakal jadi proyek bancak korupsi maksud,blueprint of governance and between now I'm sure why I'm sure it will be a project of corruption,0.8888888888888888,0.5,Positif
betu pikir danantara bakal jd wadah korupsi baru,betu think and between will be a new corruption container,0.45454545454545453,0.13636363636363635,Positif
yakin danantara jadi ladang korupsi tanda tweet ini,sure and between being a field of corruption this tweet sign,0.8888888888888888,0.5,Positif
fix kok pak mindset kami2 rakyat danantara vehicle korupsi dr banyak l3mbaga perintah dana besar dikprupsi tidak yang asabri jiwasraya lain plus urus mabtan sangka korupsi yang buat rakyat percaya,fix why is it that our mindset is the people and between vehicles of corruption from many l3mbaga orders for large funds to be corrupted not the other asabri soulwasraya plus manage mabtan thought that corruption made the people believe,0.43452380952380953,0.19642857142857142,Positif
klo korupsi moga kelola danantara korupsi masuk neraka abadi,clo corruption let's manage and between corruption and eternal hell,0.0,0.0,Positif
tidak cemas pak saya realistis lihat banyak jabat kasus korupsi akhir2 saya yakin danantara upaya korupsi besar2an sengsara rakyat,not anxious sir I am realistic to see many shakes of corruption cases lately I am sure and between major corruption efforts the people are miserable,0.7037037037037037,0.059027777777777755,Positif
diri startup investasi raymond chin tanya ceo danantara ros roeslani skala 0100 berapa yakin jadi korupsi danantara program ros ros berani jamin 100 persen diri tim akan laku korupsi juga akan,self investment startup raymond chin ask ceo and ros roeslani scale 0100 how sure to be corruption and between the ros ros program dare to guarantee 100 percent of the team will also sell corruption,0.8888888888888888,0.5,Positif
after all those kasus korupsi berulangulang jangan heran kalau rakyat percaya sama kola danantara pak apa jajar atas itu people have zero expectations over gibran jokowi ex napi koruptor bi luhut,"after all those corruption cases are repeated, don't be surprised if the people believe in kola and between what are the alignments above, people have zero expectations over gibran jokowi ex prisoner of corruption bi luhut",0.5,0.05,Positif
rasional aja lah pak ada baik bukan malah bikin program baru masih uji coba jor2an mau bikin danantara tp banyak orang2 di phk pabrik banyak tutup korupsi sampe triliun uang kalo buat rakyat bantu banget aneh banget lah,"rational, sir, there is good, not even making new programs, still testing jor2an, want to make and between but many people in phk factories, many close corruption to trillions of money, if for the people, it's really strange",0.4409090909090909,0.3572727272727273,Positif
memang benar tuju baik sekarang masyarakat skeptis kelola danantara pak lebih kasus korupsi rugi miliar hingga triliun hampir sering dengar,"it is true that the direction is good now people are skeptical about managing and between packs of more corruption cases, losses of billions to trillions are almost often heard",0.5625,0.26249999999999996,Positif
jamin 100 jamin apa kalo jadi korupsi danantara mohon maaf plus materai 10 rebu,guarantee 100 guarantee what if it becomes corruption and between apologies plus stamp duty 10 rebu,0.0,0.0,Positif
sedang tunggu kasus korupsi danantara,waiting for cases of corruption and between,0.0,0.0,Positif
niat baik sih tapi gimana danantara jadi lumbung korupsi,good intentions but how and between being a barn of corruption,0.6000000000000001,0.7,Positif
kalo amat ini tulis khawatir sby arti juga tau kalo benar danantara ladang korupsi kalimat akhir sangat jelas situasi,if it's really this write worry sby arti also know if it's true and between corruption fields the final sentence is very clear the situation,0.5870833333333334,0.17,Positif
danantara modal ambil banyak anggar esensial public serbice paksa potong alas efisiensi padahal danantara lihat tabel korupsi sudah nyentuh kuadriliun yang korup bahkan barang non subsidi kurang sangsi gana rakyat,and between capital take a lot of essential fencing public serbice forced to cut the efficiency pedestal even though and between see the corruption table has touched the corrupt quadrillion even non-subsidized goods less doubt about the people,0.32666666666666666,-0.19333333333333333,Negatif
lelah percaya pak semua sektor penuh korupsi sekarang malah danantara rakyat mau bodoh,tired of believing that all sectors are full of corruption now and the people want to be stupid,0.75,-0.2833333333333333,Negatif
tanggap bapak program danantara tanggap dong mega korupsi ada jelas2 rugi negara masyrakat buat apa luncur program yang belum untung kalau mega korupsi nya mana,the responsiveness of the program and between the responsiveness of dong mega corruption there is clearly a loss of the community for what is the launch of the program that has not been profitable if the mega corruption is where,0.3833333333333333,0.10000000000000002,Positif
danantara lebih besar pertamina bumn yang pernah korupsi jadi nanti jadi korupsi besar sejarah kkn harga mati jaya kkn,"and between the larger Pertamina bumn that was once corrupt, so it will be a big corruption of history, especially the price of death, right?",0.6271428571428571,-0.04285714285714286,Negatif
danantara audit dana kelola tdklah sedikit jangan danantara jadi tempat meningkankan korupsi jabat beramai2 tempat bancak para jabat nikmat danantara pasti hukum jelas,and between the audit of the management fund is not a little bit and between it is a place to increase the corruption of the jabat in droves the place of the bancak the jabat favors and between the sure the law is clear,0.5907407407407407,0.23124999999999998,Positif
khawatir danantara hanya jadi ladang korupsi baru kalau mau ekonomi maju hancur korupsi jangkit bumn,worry and between is only a new field of corruption if you want the developed economy to be destroyed by corruption in the fall,0.5848484848484848,0.07878787878787878,Positif
benang kusut korupsi pertamina danantara aman lewat,tangled threads of Pertamina corruption and secure between passing,0.6,0.4,Positif
sejarah 2 out of 2 failed jiwasraya asabri why the 3rd satu will be a success malah 2 minggu ada berita korupsi gila2an angan2 kosong kalau ngarep danantara akhir baik mungkin butuh 5 tahun tp optimis gagal,history 2 out of 2 failed soul asabri why the 3rd one will be a success even 2 weeks there is news of corruption crazy wishful thinking empty if ngarep and between good endings it may take 5 years but optimistically fail,0.3714285714285714,-0.1,Negatif
korupsi rajalela tangan koruptor kes enggan kurang transparan buat skeptis diri danantara,"corruption of Rajalela, the corrupt hand of the case, is reluctant to lack transparency for self and intermediary skeptics",1.0,-0.5,Negatif
aowkaowkaokwoa bagi rakyat dari awal udah yakin danantara jadi lahan baru korupsi,aowkaowkaokwoa for the people from the beginning have been convinced and between being a new land of corruption,0.45454545454545453,0.13636363636363635,Positif
benang kusut korupsi pertamina danantara aman saat tangantangan lihat gerak orkestrasi rentet kasus ungkap belakang apa hubung kasus korupsi pertamina danantara hingga pagar laut belum usai,the tangled threads of Pertamina corruption and between is safe when tangantang see the motions of the orchestration rentet case reveal what is the connection between the Pertamina corruption case and between until the sea fence has not been completed,0.5,0.5,Positif
mohon maaf pak korupsi aja makin banyak pak danantara ntaran duka deh rugi negara makin banyak yee lapangann kerja makin sedikit pajak sembako bahan pokok lain makin tingkat harga pak,"sorry, sir, there is more corruption, sir, and between the reasons for the loss of the country, the more jobs there are, the less taxes on other basic goods, the more the price level, sir.",0.43809523809523815,0.10119047619047619,Positif
benar danantara di kertas mungkin lihat bagus track record perintah indonesia buat danantara jadi janji bagaimana bisa percaya perintah semua kasus korupsi jadi hukum koruptor tidak jelas,true and between on paper maybe look at the good track record of Indonesian orders made and between so the promise of how to trust the orders of all corruption cases so that the laws of corruption are unclear,0.625,0.5249999999999999,Positif
rakyat jelata harap seperti bapak sampai tetapi pilih sosok bertanggungjawab danantara sudah cukup buat curiga coba bagaimana bapak sosok bukti punya track record korupsi percaya,the common people hope to be like you to but choose a responsible figure and between it is enough to be suspicious try how do you figure the evidence of having a track record of corruption believe,0.5166666666666667,-0.033333333333333326,Negatif
kok prasaan tiba2 banget opini jelek soal kaum minoritas ama b20 alias hiv tengah ribut perkara danantara sama korupsi pertamax kyknya udah fokus puasa ama maki2 pmrnta aja,why is prasaan suddenly such a bad opinion about the Ama B20 minority aka hiv is in the middle of a fuss over the matter and between the same corruption firstx kyknya already focused on fasting ama maki2 pmrnta aja,0.32291666666666663,-0.17499999999999996,Negatif
duga korupsi pertamina bagaimana percaya publik danantara minta klarifikasi ceo danantara ros roeslani lengkap saksi sini,suspicion of corruption pertamina how to trust the public and between asking for clarification ceo and ros roeslani complete witness here,0.23333333333333334,0.05,Positif
hei bo lama hukum negeri tidak tega benar praktik suap korupsi hukum sangat berat bahkan hukum mati jabat korupsi kalo hukum di tegak benar usah danantara indonesia maju,"hey bo long time public law does not have the heart to be true, the practice of bribery, legal corruption is very heavy, even the death penalty is corrupt if the law is upheld properly, and Indonesia is progressing",0.43809523809523815,-0.037142857142857144,Negatif
taspen asabri sptinya fraud nya pake dalih krugian investasi harap p yakinkn qt duka jk pmerintah tlh bnr2 mnata sistem etika brnegara srius brtindak brantas korupsi tnpa pndang partai shg masyarakat investor mgkn akn yakin tuju besar danantara,taspen asabri such as fraud use the pretext of investment losses please p yakinkn qt duka jk pmerintah tlh bnr2 mnata ethical system brnegara srius brtindak brantas graft tnpa pndang party shg public investor mgkn akn yakinuju besar danantara,0.3888888888888889,0.06666666666666667,Positif
teh khawatir yakin betul danantara jd bahan korupsi gedegedean,teh worry sure and between jd gedegedean corruption material,0.8888888888888888,0.5,Positif
ga yang cemas pak soal semua orang udah tau danantara buat korupsi orang orang kaya biar makin kaya,"don't you worry, sir, about everyone already knowing and between corruption of the rich so that they get richer",0.75,0.375,Positif
hah pertamina bumn bukan boss 1 bumn ajah potensi korupsi nya 1 kuadriliun terus rakyat suruh percaya gitu danantara ngelola dana lebih besar pertamina lucu kali jabat negara,hah pertamina bumn not boss 1 bumn ajah potential corruption 1 quadrillion then the people told me to believe that and between managing bigger funds pertamina funny times the state shake,0.8333333333333334,0.08333333333333333,Positif
kelompok olah olah duli takut korupsi danantara benar kelompok khianat benar ingin lihat negara bangsa indonesia berdaulatberdikari ekonomi bawah pimpin presiden prabowo subianto saja inti nya pak,"the duli group is afraid of corruption and between it is true that the treasonous group really wants to see the sovereign Indonesian nation state from the economy under the leadership of president Prabowo Subianto, the core of it, sir",0.55,-0.016666666666666663,Negatif
pun tuju mas cemas nggak heran bentuk wadah korupsi baru lebih percaya messi orang cianjur percaya danantara sesuai tuju,also headed mas anxiously no wonder the new corruption container forms more trust messi people cianjur trust and between as intended,0.6515151515151515,0.2537878787878788,Positif
muak pak kasih tonton uang negara korupsi muak bagai proyek dng anggar besar gaada hasil danantara libat uang besar dalam pak rawan disalahgunakan tidak benar2 tangan orang mumpuni ada jokowi dalam,fed up sir love watch money state corruption fed up like a project with large fencing gaada results and between the involvement of large money in the pack prone to misuse not really the hands of qualified people there are jokowi in,0.41428571428571426,0.20714285714285716,Positif
saya heran apa ada orang bersih kelola danantara malah isi final occrp bekas orang pernah terlobat kasus korupsi bapak faham soal,"i wonder if there are clean people managing and between the contents of the final occrp, former people have been treated for corruption cases, you understand about",0.5666666666666668,0.12222222222222223,Positif
allah pak bapak tu presiden indonesia paling oke paling gahar zaman berantas korupsi pandang buka usah main ama pak sumpah nyoreng marwah bapak bapak ngomong soal danantara udah jelas questionable pak udah pak,allah Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Pak Beruh Danantara Already Clearly Questionable Pak Pak,1.0,-0.5,Negatif
tidak ada audit bebas jerat hukum kelola kami makin yakin danantara korupsi sama bank emas money laundry,there is no free audit of the legal noose of governance we are increasingly convinced and between corruption and gold bank money laundry,0.5,0.0,Positif
